policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
406247,DUVAL COUNTY,386531.1,0,451110.78,0
951711,DUVAL COUNTY,757621.58,0,984301.95,0
445869,DUVAL COUNTY,1024187.12,0,1193432,0
486064,DUVAL COUNTY,5808357,5808357,9000000,0
644345,DUVAL COUNTY,15300000,0,12240000,0
502937,DUVAL COUNTY,4986172.83,0,8027738.25,0
832302,DUVAL COUNTY,6543900,6543900,8997469.87,327195
622536,DUVAL COUNTY,2063695.17,0,2889792.34,0
502695,DUVAL COUNTY,1372018.24,0,1967638.8,0
312241,DUVAL COUNTY,568327.6,0,785706.09,0
810868,DUVAL COUNTY,508832.1,508832.1,396416.84,0
234425,DUVAL COUNTY,183600,183600,200454.48,5508
158604,DUVAL COUNTY,141193.09,0,220825.99,0
877366,DUVAL COUNTY,485190.79,0,557076.66,0
331156,DUVAL COUNTY,5004011.37,0,5114479.92,0
876930,DUVAL COUNTY,1786734.34,0,1843802.64,0
644610,DUVAL COUNTY,329878.39,0,545091.06,0
438553,DUVAL COUNTY,1216827.7,0,1177554.58,0
918032,DUVAL COUNTY,709174.37,0,896407.75,0
231140,DUVAL COUNTY,526906.93,0,754193.5,0
782881,DUVAL COUNTY,953053.34,0,1580515.07,0
351475,DUVAL COUNTY,224099.97,0,304014.01,0
138777,DUVAL COUNTY,302271.59,0,331622.16,0
698487,DUVAL COUNTY,302271.59,0,371756.87,0
113468,DUVAL COUNTY,74071.5,0,88722.92,0
313308,DUVAL COUNTY,3990.38,0,4978.02,0
702406,DUVAL COUNTY,32580000,0,57870000,0
355722,DUVAL COUNTY,4378361.4,4378361.4,5027094.45,0
479223,DUVAL COUNTY,1552021.18,0,1285129.41,0
972733,DUVAL COUNTY,1552021.18,0,1238512.9,0
917349,DUVAL COUNTY,1552021.18,0,1053822.38,0
969618,DUVAL COUNTY,1552021.18,0,2604951.15,0
613229,DUVAL COUNTY,6089310,6089310,8759472.44,0
143012,DUVAL COUNTY,17100000,17100000,21600000,0
958482,DUVAL COUNTY,6472.62,0,7826.04,0
868447,DUVAL COUNTY,631425.53,0,441821.07,0
643165,DUVAL COUNTY,4250286.9,4250286.9,5579062.59,0
853539,DUVAL COUNTY,138571.2,138571.2,131161.24,0
346970,DUVAL COUNTY,592632.9,0,505397.34,0
575060,DUVAL COUNTY,990895.05,0,1289035.55,0
716249,DUVAL COUNTY,1321721.39,0,1323968.32,0
875356,DUVAL COUNTY,4471917.09,0,6761538.65,0
227315,DUVAL COUNTY,1256618.48,0,1279820.68,0
526994,DUVAL COUNTY,461284.23,0,373509.22,0
104020,DUVAL COUNTY,266025.6,266025.6,349595.95,0
944627,DUVAL COUNTY,731636.91,0,1052459.69,0
140313,DUVAL COUNTY,359400.59,0,318638.81,0
825027,DUVAL COUNTY,560249.91,0,579137.06,0
881035,DUVAL COUNTY,96891.51,0,107162.4,0
146667,DUVAL COUNTY,455651.97,0,597359.74,0
484077,DUVAL COUNTY,33668.87,0,29081.01,0
806729,DUVAL COUNTY,36661.65,0,49839.13,0
679130,DUVAL COUNTY,102128.89,0,140375.14,0
124498,DUVAL COUNTY,13467.55,0,17787.93,0
353260,DUVAL COUNTY,96891.51,0,101472.54,0
295727,DUVAL COUNTY,28260000,0,37710000,0
935739,DUVAL COUNTY,1932399.98,0,2531057.5,0
141411,DUVAL COUNTY,120643.37,0,166760.51,0
714565,DUVAL COUNTY,49379.61,0,62166.46,0
226217,DUVAL COUNTY,3645000,3645000,5450386.73,0
289192,DUVAL COUNTY,101700,101700,110445.59,0
868952,DUVAL COUNTY,4719464.64,0,5281043.18,0
736360,DUVAL COUNTY,85993.38,0,88810.44,0
298047,DUVAL COUNTY,118356.48,0,122712,0
394353,DUVAL COUNTY,168288.12,0,260274.41,0
459263,DUVAL COUNTY,145171.62,0,210150.44,0
848273,DUVAL COUNTY,2618860.63,0,3394043.37,0
172518,DUVAL COUNTY,0,0,8523840.24,0
651235,DUVAL COUNTY,1800000,1800000,2591409.6,90000
533310,DUVAL COUNTY,63000,63000,63010.08,3150
743164,DUVAL COUNTY,800460,800460,1303192.91,40023
650324,DUVAL COUNTY,4502306.7,4502306.7,4314830.65,0
258813,DUVAL COUNTY,18720000,0,27000000,0
245373,DUVAL COUNTY,1117513.9,0,1770153.19,0
408523,DUVAL COUNTY,904391.3,0,1379999.83,0
705100,DUVAL COUNTY,693920.53,0,951031.96,0
826657,DUVAL COUNTY,1209120.66,0,1188853.38,0
714243,DUVAL COUNTY,3016751.8,0,4181217.99,0
570538,DUVAL COUNTY,1259603.69,0,2035348.25,0
541092,DUVAL COUNTY,528145.88,0,586663.38,0
177124,DUVAL COUNTY,55368,55368,42562.05,0
878737,DUVAL COUNTY,289168.2,289168.2,266008.14,0
996578,DUVAL COUNTY,2388050.1,2388050.1,2626855.11,0
352325,DUVAL COUNTY,1228270.59,0,1715933.32,0
740265,DUVAL COUNTY,3101944.95,0,2607761.7,0
116489,DUVAL COUNTY,1618932.04,0,2166416,0
561995,DUVAL COUNTY,227834.3,0,186833.24,0
883007,DUVAL COUNTY,92154.59,0,120101.4,0
311356,DUVAL COUNTY,35580.92,0,28265.13,0
979963,DUVAL COUNTY,83111.39,0,119852.44,0
660172,DUVAL COUNTY,910695.41,0,998763.3,0
916239,DUVAL COUNTY,1207200.9,0,1141239.44,0
122198,DUVAL COUNTY,114424.26,0,150512.76,0
429542,DUVAL COUNTY,83111.39,0,121643.15,0
802577,DUVAL COUNTY,63536.89,0,46307.72,0
229846,DUVAL COUNTY,50777.64,0,51154.61,0
188388,DUVAL COUNTY,5736771.4,0,4151311.36,0
448897,DUVAL COUNTY,336149.95,0,450885.99,0
936035,DUVAL COUNTY,34656.49,0,44695.39,0
651786,DUVAL COUNTY,594126.51,0,630191.18,0
203663,DUVAL COUNTY,923174.29,0,1097225.88,0
966508,DUVAL COUNTY,92025.64,0,87847.68,0
162022,DUVAL COUNTY,202007.5,0,317178.45,0
521610,DUVAL COUNTY,181806.75,0,252004.52,0
408036,DUVAL COUNTY,83916.16,0,91032.59,0
877870,DUVAL COUNTY,74630.55,0,82106.59,0
490040,DUVAL COUNTY,27719.92,0,40478.18,0
412228,DUVAL COUNTY,306826.95,0,316562.57,0
883565,DUVAL COUNTY,269904.47,0,248460.56,0
327786,DUVAL COUNTY,22894.18,0,23058.11,0
292491,DUVAL COUNTY,210424.48,0,321225.6,0
248762,DUVAL COUNTY,101003.75,0,93916.52,0
660128,DUVAL COUNTY,587392.93,0,623155.76,0
405176,DUVAL COUNTY,479318.92,0,447185.38,0
349794,DUVAL COUNTY,270128.92,0,358696.63,0
874577,DUVAL COUNTY,8031818.35,0,7474410.16,0
207390,DUVAL COUNTY,32433.43,0,44551.37,0
948982,DUVAL COUNTY,118398.84,0,151238.66,0
113716,DUVAL COUNTY,659778.95,0,588743.85,0
432759,DUVAL COUNTY,74855,0,81765.24,0
907539,DUVAL COUNTY,82823.08,0,132531.5,0
323619,DUVAL COUNTY,10549.28,0,14218.03,0
980073,DUVAL COUNTY,107063.98,0,138977.61,0
116742,DUVAL COUNTY,127938.09,0,178908.62,0
319111,DUVAL COUNTY,193702.75,0,261296.49,0
516563,DUVAL COUNTY,22333.05,0,32630.26,0
704912,DUVAL COUNTY,102911.6,0,116432.54,0
454283,DUVAL COUNTY,1234490.3,0,1281956.45,0
500509,DUVAL COUNTY,2482537.55,0,2147057.36,0
905455,DUVAL COUNTY,78558.47,0,110692.03,0
590174,DUVAL COUNTY,78558.47,0,65159.54,0
318475,DUVAL COUNTY,67335.83,0,56594.42,0
850891,DUVAL COUNTY,39279.24,0,54828.16,0
663418,DUVAL COUNTY,39279.24,0,39251.98,0
446801,DUVAL COUNTY,39279.24,0,67158.07,0
466917,DUVAL COUNTY,39279.24,0,30091.04,0
121539,DUVAL COUNTY,39279.24,0,39163.36,0
883726,DUVAL COUNTY,39279.24,0,72381.81,0
290003,DUVAL COUNTY,39279.24,0,29583.86,0
547736,DUVAL COUNTY,67335.83,0,57504.13,0
893057,DUVAL COUNTY,108074.01,0,138461.83,0
550664,DUVAL COUNTY,481002.31,0,493002.36,0
714922,DUVAL COUNTY,1234490.3,0,1682590.53,0
876452,DUVAL COUNTY,78558.47,0,66107.74,0
221125,DUVAL COUNTY,78558.47,0,78391.93,0
111887,DUVAL COUNTY,78558.47,0,104282.05,0
161952,DUVAL COUNTY,78558.47,0,74993.8,0
824545,DUVAL COUNTY,78558.47,0,131252.36,0
585834,DUVAL COUNTY,410647.59,0,540171.17,0
598171,DUVAL COUNTY,561131.96,0,773227.49,0
539630,DUVAL COUNTY,183602.38,0,145360.57,0
777870,DUVAL COUNTY,4005000,4005000,5677411.91,80100
610302,DUVAL COUNTY,0,0,30960000,0
756174,DUVAL COUNTY,0,0,481857.42,0
417098,DUVAL COUNTY,0,0,788066.91,0
607605,DUVAL COUNTY,0,0,491391,0
284458,DUVAL COUNTY,0,0,1435670.28,0
590531,DUVAL COUNTY,0,0,204896.37,0
668701,DUVAL COUNTY,0,0,795533.51,0
230665,DUVAL COUNTY,0,0,780363.69,0
173785,DUVAL COUNTY,0,0,1183648.32,0
571655,DUVAL COUNTY,1671296.4,1671296.4,2302692.12,0
497785,DUVAL COUNTY,4118512.5,4118512.5,6956002.87,0
642263,DUVAL COUNTY,1124829.9,1124829.9,1619957.53,0
738701,DUVAL COUNTY,991755.9,991755.9,1273216.22,0
944687,DUVAL COUNTY,840408.3,840408.3,1156642.18,0
443573,DUVAL COUNTY,379557,379557,402318.27,0
128317,DUVAL COUNTY,362026.8,362026.8,301206.3,0
312304,DUVAL COUNTY,236504.7,236504.7,390320.03,0
291829,DUVAL COUNTY,144078.3,144078.3,148651.92,0
772515,DUVAL COUNTY,127242,127242,121005.62,6362.1
259909,DUVAL COUNTY,79132.5,79132.5,104834.74,0
549496,DUVAL COUNTY,47982.6,47982.6,84929.2,0
831391,DUVAL COUNTY,47914.2,47914.2,70904.2,0
869653,DUVAL COUNTY,46644.3,46644.3,63060.53,0
894582,DUVAL COUNTY,28644.3,28644.3,40134.1,0
258825,DUVAL COUNTY,25255.8,25255.8,39356.24,0
806102,DUVAL COUNTY,14771.7,14771.7,20608.52,0
487762,DUVAL COUNTY,10452.6,10452.6,17918.72,0
790960,DUVAL COUNTY,10174.5,10174.5,14300.56,0
161239,DUVAL COUNTY,8278.2,8278.2,8058.33,0
716478,DUVAL COUNTY,6129.9,6129.9,8389.23,0
200216,DUVAL COUNTY,5974.2,5974.2,4692.14,0
783004,DUVAL COUNTY,259308,259308,406640.32,0
110372,DUVAL COUNTY,237600,237600,312947.71,0
526075,DUVAL COUNTY,1341978.27,0,1700211.32,0
686388,DUVAL COUNTY,4365675.12,0,3885926.72,0
101908,DUVAL COUNTY,496742.95,0,636911.89,0
611064,DUVAL COUNTY,56024.99,0,51045.55,0
846194,DUVAL COUNTY,5189487.74,0,7223455.57,0
155343,DUVAL COUNTY,496742.95,0,697608.91,0
717219,DUVAL COUNTY,70115.2,0,84470.59,0
206586,DUVAL COUNTY,168074.97,0,275669.85,0
214954,DUVAL COUNTY,404026.38,0,660415.06,0
722469,DUVAL COUNTY,1407358.56,0,1677289.93,0
266906,DUVAL COUNTY,1483300.55,0,2060340.07,0
457476,DUVAL COUNTY,2008160.75,0,2364874.36,0
261774,DUVAL COUNTY,1037001.04,0,884694.63,0
153043,DUVAL COUNTY,53870.18,0,79299.07,0
795468,DUVAL COUNTY,76316.09,0,114979.66,0
372334,DUVAL COUNTY,314242.74,0,478434.57,0
176121,DUVAL COUNTY,725751.09,0,634778.19,0
272293,DUVAL COUNTY,53870.18,0,90993.21,0
775400,DUVAL COUNTY,36581.85,0,41088.73,0
754497,DUVAL COUNTY,3699704.48,0,3582749.42,0
213607,DUVAL COUNTY,2391038.09,0,3931937.81,0
623727,DUVAL COUNTY,2391038.09,0,2936271.29,0
709120,DUVAL COUNTY,1544212.1,0,1908414.53,0
133602,DUVAL COUNTY,978475.41,0,1211837.88,0
531330,DUVAL COUNTY,587899.95,0,472318.82,0
740999,DUVAL COUNTY,72585.08,0,84795.78,0
852070,DUVAL COUNTY,570548.43,0,594112.08,0
407965,DUVAL COUNTY,570548.43,0,666940.88,0
657869,DUVAL COUNTY,1738600.33,0,1412901.38,0
388445,DUVAL COUNTY,56024.99,0,62147.96,0
111008,DUVAL COUNTY,1801655.88,0,2067767.66,0
487575,DUVAL COUNTY,65462.25,0,88656.83,0
906206,DUVAL COUNTY,12240000,0,20610000,0
120496,DUVAL COUNTY,10890000,0,13050000,0
720724,DUVAL COUNTY,254725.24,0,217433.47,0
583115,DUVAL COUNTY,900,900,936.36,0
121447,DUVAL COUNTY,1496688.83,0,1298634.99,0
907333,DUVAL COUNTY,1496688.83,0,1245993.45,0
676845,DUVAL COUNTY,1496688.83,0,1664629.29,0
583587,DUVAL COUNTY,1496688.83,0,1632588.17,0
803432,DUVAL COUNTY,1496688.83,0,2565749.71,0
705506,DUVAL COUNTY,1496688.83,0,1588145.5,0
127212,DUVAL COUNTY,983746.59,0,1005051.59,0
286815,DUVAL COUNTY,983746.59,0,936337.87,0
377949,DUVAL COUNTY,983746.59,0,886564.23,0
308007,DUVAL COUNTY,983746.59,0,1050516.42,0
695070,DUVAL COUNTY,983746.59,0,855922.49,0
235285,DUVAL COUNTY,983746.59,0,920786.81,0
320627,DUVAL COUNTY,983746.59,0,952058.14,0
437361,DUVAL COUNTY,981620.06,0,1481460.99,0
510407,DUVAL COUNTY,981620.06,0,1240233.75,0
996866,DUVAL COUNTY,981620.06,0,1385340.76,0
999728,DUVAL COUNTY,981620.06,0,890525.72,0
198381,DUVAL COUNTY,9990000,9990000,8793781.97,0
746777,DUVAL COUNTY,13590000,13590000,21780000,0
144396,DUVAL COUNTY,3697776.9,3697776.9,5327017.4,0
263732,DUVAL COUNTY,5024838.6,5024838.6,4244682.16,0
696203,DUVAL COUNTY,17910000,17910000,20250000,0
200041,DUVAL COUNTY,18270000,18270000,24930000,0
127791,DUVAL COUNTY,5547.96,0,4877.32,0
945454,DUVAL COUNTY,821098.08,0,1051826.64,0
918783,DUVAL COUNTY,6626113.56,0,9900000,0
515966,DUVAL COUNTY,107260.56,0,104066.13,0
430825,DUVAL COUNTY,11700000,11700000,15480000,0
190906,DUVAL COUNTY,10260000,10260000,15030000,0
166568,DUVAL COUNTY,933212.92,0,1007924.08,0
353031,DUVAL COUNTY,7705083.6,7705083.6,12420000,0
551567,DUVAL COUNTY,956053.8,956053.8,1344399.03,0
133628,DUVAL COUNTY,850447.8,850447.8,1062953.44,0
441954,DUVAL COUNTY,1429542.9,0,1946698.63,0
747072,DUVAL COUNTY,96675.3,0,93610.98,0
701430,DUVAL COUNTY,345768.3,0,563282.49,0
420763,DUVAL COUNTY,198602.1,0,240708.72,0
618391,DUVAL COUNTY,356262.3,0,504328.47,0
214094,DUVAL COUNTY,148247.1,0,164185.59,0
253272,DUVAL COUNTY,17640000,0,27630000,0
836769,DUVAL COUNTY,35550000,35550000,60480000,0
396418,DUVAL COUNTY,741053.7,741053.7,1182786.92,0
212363,DUVAL COUNTY,237600,237600,270909.62,0
246838,DUVAL COUNTY,1177364.7,1177364.7,1453486.16,0
758281,DUVAL COUNTY,1329352.28,0,1825998.29,0
551473,DUVAL COUNTY,1163649.74,0,1118220.86,0
999148,DUVAL COUNTY,3765545.1,3765545.1,5754637.82,0
983276,DUVAL COUNTY,524371.5,524371.5,863325.24,0
751862,DUVAL COUNTY,10203.08,0,15290.85,0
347062,DUVAL COUNTY,39600000,0,60210000,0
894809,DUVAL COUNTY,3548721.64,0,4936889.28,0
762476,DUVAL COUNTY,2978335.72,0,4138874.02,0
747976,DUVAL COUNTY,1952160.89,0,2446416.79,0
685314,DUVAL COUNTY,1135755.9,1135755.9,1167956.85,0
387815,DUVAL COUNTY,679476.63,0,756901.63,0
991621,DUVAL COUNTY,620208,620208,472814.33,0
998347,DUVAL COUNTY,615141.68,0,515076.58,0
996182,DUVAL COUNTY,1384.2,1384.2,2019.89,0
840804,DUVAL COUNTY,398637,398637,570771.65,0
783604,DUVAL COUNTY,3649968.1,0,3868849.38,0
253701,DUVAL COUNTY,1253729.71,0,1535348.74,0
840979,DUVAL COUNTY,1299082.42,0,1615850.67,0
861594,DUVAL COUNTY,1552560.58,0,1583782.57,0
779435,DUVAL COUNTY,1090328.85,0,1485108.58,0
900859,DUVAL COUNTY,141458.4,141458.4,128800.7,0
186330,DUVAL COUNTY,1741945.5,1741945.5,2847356.24,0
512609,DUVAL COUNTY,1545528.6,1545528.6,1214828.75,0
432937,DUVAL COUNTY,115126.11,0,115126.57,0
412242,DUVAL COUNTY,215055,215055,201566.75,0
597608,DUVAL COUNTY,390014.19,0,576096.2,0
213466,DUVAL COUNTY,390014.19,0,470097.36,0
517820,DUVAL COUNTY,688.18,0,963.93,0
980965,DUVAL COUNTY,688.18,0,781.91,0
191055,DUVAL COUNTY,688.18,0,675.62,0
510055,DUVAL COUNTY,688.18,0,827.02,0
843311,DUVAL COUNTY,688.18,0,628.89,0
816735,DUVAL COUNTY,688.18,0,549.98,0
337433,DUVAL COUNTY,688.18,0,987.67,0
623083,DUVAL COUNTY,688.18,0,1159.01,0
528326,DUVAL COUNTY,688.18,0,1088.98,0
334012,DUVAL COUNTY,688.18,0,719.21,0
531464,DUVAL COUNTY,688.18,0,1313.04,0
128205,DUVAL COUNTY,688.18,0,915.05,0
982934,DUVAL COUNTY,688.18,0,957.71,0
366858,DUVAL COUNTY,688.18,0,1112.78,0
917861,DUVAL COUNTY,688.18,0,615.59,0
210083,DUVAL COUNTY,688.18,0,1079.68,0
586410,DUVAL COUNTY,688.18,0,1046.93,0
237321,DUVAL COUNTY,688.18,0,622.09,0
910610,DUVAL COUNTY,688.18,0,732.82,0
617475,DUVAL COUNTY,688.18,0,956.05,0
902121,DUVAL COUNTY,688.18,0,841.87,0
182262,DUVAL COUNTY,688.18,0,730.37,0
945617,DUVAL COUNTY,688.18,0,649.53,0
156266,DUVAL COUNTY,688.18,0,721.93,0
588078,DUVAL COUNTY,298400.76,0,352410.7,0
688316,DUVAL COUNTY,2562308.64,0,2792637.13,0
382076,DUVAL COUNTY,1133292.06,0,1472690.37,0
121582,DUVAL COUNTY,2984103.18,0,3463976.81,0
563196,DUVAL COUNTY,1243400.22,0,1275828.1,0
643286,DUVAL COUNTY,2984103.18,0,3463755.99,0
142017,DUVAL COUNTY,2984103.18,0,3147273.94,0
879091,DUVAL COUNTY,983327.04,0,1147532.82,0
337675,DUVAL COUNTY,886886.82,0,986137.44,0
379732,DUVAL COUNTY,1993416.48,0,2132955.63,0
932035,DUVAL COUNTY,13950000,0,20160000,0
312404,DUVAL COUNTY,4784256.9,4784256.9,3914919.15,0
747081,DUVAL COUNTY,994701.06,0,1193641.27,0
901144,DUVAL COUNTY,1102515.3,1102515.3,1297051.92,0
196907,DUVAL COUNTY,1085788.8,1085788.8,1658824.7,0
388423,DUVAL COUNTY,2049139.62,0,1646582.04,0
856044,DUVAL COUNTY,1966654.08,0,3115431.79,0
539127,DUVAL COUNTY,1946199.96,0,1294222.97,0
700397,DUVAL COUNTY,437660.82,0,422192.14,0
661275,DUVAL COUNTY,1094199.84,0,1366322.96,0
139221,DUVAL COUNTY,954461.88,0,1384046.08,0
937181,DUVAL COUNTY,839957.04,0,1233615.51,0
543206,DUVAL COUNTY,1970955.18,0,2182290.85,0
341736,DUVAL COUNTY,664472.16,0,1026848.7,0
754850,DUVAL COUNTY,2217360.42,0,3307048.94,0
866762,DUVAL COUNTY,392642.64,0,494817.68,0
356525,DUVAL COUNTY,392642.64,0,573321.08,0
871304,DUVAL COUNTY,1433.7,1433.7,2281.3,0
758309,DUVAL COUNTY,1911.6,1911.6,2104.39,0
803289,DUVAL COUNTY,5734.8,5734.8,5816.81,0
922786,DUVAL COUNTY,2389.5,2389.5,3107.44,0
549990,DUVAL COUNTY,11469.6,11469.6,14412.7,0
168802,DUVAL COUNTY,382.32,0,520.99,0
546453,DUVAL COUNTY,141543.79,0,193932.69,0
813885,DUVAL COUNTY,2097.98,0,3117.39,0
353826,DUVAL COUNTY,1433.7,1433.7,1205.11,0
938192,DUVAL COUNTY,14337,14337,16268.7,0
302211,DUVAL COUNTY,5734.8,5734.8,5825.82,0
331518,DUVAL COUNTY,68084.5,0,63436.24,0
631541,DUVAL COUNTY,4970.16,0,7876.67,0
373350,DUVAL COUNTY,4970.16,0,8475.64,0
840399,DUVAL COUNTY,2867.4,2867.4,3320.86,0
107484,DUVAL COUNTY,191355.94,0,224847.06,0
134321,DUVAL COUNTY,19116,19116,20272.52,955.8
245082,DUVAL COUNTY,1911.6,1911.6,2890.84,0
895779,DUVAL COUNTY,244498.42,0,401368.6,0
614634,DUVAL COUNTY,2867.4,2867.4,4214.07,0
731255,DUVAL COUNTY,125171.57,0,215707.29,0
870031,DUVAL COUNTY,76918.96,0,127664.55,0
240901,DUVAL COUNTY,2102.76,0,2631.37,0
663297,DUVAL COUNTY,1027.49,0,781.02,0
191014,DUVAL COUNTY,649.94,0,1111.4,0
325852,DUVAL COUNTY,1051.38,0,1351.23,0
121870,DUVAL COUNTY,2102.76,0,2528.96,0
751791,DUVAL COUNTY,2102.76,0,3463.02,0
273278,DUVAL COUNTY,86838.25,0,134805.1,0
381736,DUVAL COUNTY,77119.68,0,113106.81,0
625288,DUVAL COUNTY,2102.76,0,3293.83,0
315535,DUVAL COUNTY,2389.5,2389.5,3920.67,0
774751,DUVAL COUNTY,860.22,0,873.17,0
328683,DUVAL COUNTY,3058.56,0,3229.86,0
423065,DUVAL COUNTY,2962.98,0,3541.96,0
213789,DUVAL COUNTY,1529.28,0,1151.8,0
844864,DUVAL COUNTY,2198.34,0,2159.79,0
662432,DUVAL COUNTY,2198.34,0,1752.43,0
776510,DUVAL COUNTY,2198.34,0,2863.33,0
375098,DUVAL COUNTY,81354.83,0,66463.64,0
161060,DUVAL COUNTY,3154.14,0,3978.19,0
465293,DUVAL COUNTY,2198.34,0,2208.11,0
704983,DUVAL COUNTY,3333.63,0,5100.95,0
378969,DUVAL COUNTY,1242.54,0,1433.35,0
983689,DUVAL COUNTY,81354.83,0,83593.79,0
541087,DUVAL COUNTY,52254.54,0,83836.87,0
525184,DUVAL COUNTY,2392.96,0,3819.16,0
864811,DUVAL COUNTY,2289.14,0,1903.65,0
312073,DUVAL COUNTY,1257.73,0,1320.09,0
830827,DUVAL COUNTY,3154.14,0,2566.38,0
603600,DUVAL COUNTY,2289.14,0,2693.57,0
830638,DUVAL COUNTY,2289.14,0,2082.48,0
755799,DUVAL COUNTY,716.85,0,673.84,0
414134,DUVAL COUNTY,716.85,0,627.13,0
733306,DUVAL COUNTY,1467832.5,1467832.5,2262340.88,0
483113,DUVAL COUNTY,1514649.6,1514649.6,1300781.08,0
201599,DUVAL COUNTY,2088233.01,0,2810769.98,0
115553,DUVAL COUNTY,2124297.87,0,1874344.49,0
188952,DUVAL COUNTY,4063999.89,0,3940332.38,0
923142,DUVAL COUNTY,7363837.48,0,7085985.16,0
394238,DUVAL COUNTY,2642362.4,0,2239116.76,0
884711,DUVAL COUNTY,5254482.72,0,4411999.98,0
463999,DUVAL COUNTY,5733631.88,0,9090000,0
575587,DUVAL COUNTY,8397098.06,0,8287935.79,0
971233,DUVAL COUNTY,10890000,0,14580000,0
735553,DUVAL COUNTY,15120000,0,20700000,0
827885,DUVAL COUNTY,863419.34,0,773860.3,0
842735,DUVAL COUNTY,70139.81,0,92786.55,0
542544,DUVAL COUNTY,673358.35,0,703955.75,0
489799,DUVAL COUNTY,0,3324883.5,3772861.68,0
179917,DUVAL COUNTY,5670000,5670000,4811788.8,283500
743678,DUVAL COUNTY,848093.23,0,1203953.15,0
598714,DUVAL COUNTY,15750000,15750000,14850000,789075
895885,DUVAL COUNTY,131367.6,131367.6,187244.55,0
313786,DUVAL COUNTY,2383784.1,2383784.1,3339967.58,0
535248,DUVAL COUNTY,2288979,2288979,2822105.1,0
706708,DUVAL COUNTY,850567.5,850567.5,913637.08,0
771872,DUVAL COUNTY,602343,602343,678945.97,0
413294,DUVAL COUNTY,28800,28800,40413.95,1440
408522,DUVAL COUNTY,3600000,3600000,4690580.4,108000
971371,DUVAL COUNTY,13278.6,13278.6,21738.4,0
340752,DUVAL COUNTY,222997.5,222997.5,195345.81,0
348885,DUVAL COUNTY,16200000,0,27450000,0
889842,DUVAL COUNTY,77463.33,0,67509.29,0
606357,DUVAL COUNTY,128357.35,0,109494.73,0
738016,DUVAL COUNTY,11971.15,0,18216.17,0
231530,DUVAL COUNTY,53193.48,0,91667.95,0
223769,DUVAL COUNTY,15840000,15840000,20970000,0
242550,DUVAL COUNTY,15300000,15300000,20250000,0
649523,DUVAL COUNTY,6947613.9,6947613.9,10260000,0
732806,DUVAL COUNTY,11700000,11700000,17910000,0
506127,DUVAL COUNTY,4861772.1,4861772.1,4309377.55,0
682614,DUVAL COUNTY,4699194.3,4699194.3,4417712.56,0
383061,DUVAL COUNTY,12945.24,0,13043.31,0
394483,DUVAL COUNTY,574213.86,0,816118.67,0
100734,DUVAL COUNTY,797981.58,0,1145502.56,0
233198,DUVAL COUNTY,1778121.18,0,2056717.21,0
407586,DUVAL COUNTY,2610315.18,0,3819997.88,0
777849,DUVAL COUNTY,2616787.8,2616787.8,2456891.6,0
368612,DUVAL COUNTY,122055.12,0,117967.25,0
127678,DUVAL COUNTY,1187910,1187910,1322856.58,59395.5
120313,DUVAL COUNTY,576523.8,0,853169.9,0
381935,DUVAL COUNTY,2252931.46,0,2496536.43,0
143107,DUVAL COUNTY,734882.56,0,661323.76,0
805832,DUVAL COUNTY,2905846.98,0,2743119.55,0
687756,DUVAL COUNTY,1203100.78,0,880323.27,0
349748,DUVAL COUNTY,1321690,0,2106641.69,0
169703,DUVAL COUNTY,3094355.74,0,3462212.75,0
160845,DUVAL COUNTY,1060569.25,0,1491245.21,0
114716,DUVAL COUNTY,2531898.65,0,2210803.26,0
639372,DUVAL COUNTY,1586177.64,0,1722208.23,0
962341,DUVAL COUNTY,1681946.86,0,1535338.28,0
300088,DUVAL COUNTY,10774.04,0,15116.08,0
447463,DUVAL COUNTY,974152.49,0,1018628.4,0
837999,DUVAL COUNTY,38718.1,0,34692.12,0
296462,DUVAL COUNTY,19078.49,0,26856.25,0
921167,DUVAL COUNTY,56113.2,0,93056.44,0
609153,DUVAL COUNTY,310579.8,0,376199.1,0
375107,DUVAL COUNTY,43759.31,0,44445.46,0
566456,DUVAL COUNTY,74618.21,0,122888.13,0
910667,DUVAL COUNTY,561131.96,0,514149.5,0
822256,DUVAL COUNTY,28056.6,0,30272.34,0
306936,ST  JOHNS COUNTY,138870,138870,134218.97,0
176160,ST  JOHNS COUNTY,623220.84,0,530651.36,0
409658,ST  JOHNS COUNTY,168288.12,0,171064.87,0
413864,ST  JOHNS COUNTY,35137.08,0,47487.76,0
445152,ST  JOHNS COUNTY,1849.32,0,2668.57,0
168986,ST  JOHNS COUNTY,3857681.52,0,5079941.62,0
288291,ST  JOHNS COUNTY,92466,92466,131707.09,4623.3
180190,ST  JOHNS COUNTY,92466,92466,145608.06,4623.3
668451,ST  JOHNS COUNTY,162740.16,0,269883.4,0
614810,ST  JOHNS COUNTY,216370.44,0,317057.13,0
502082,ST  JOHNS COUNTY,1849.32,0,3022.26,0
706039,ST  JOHNS COUNTY,260754.12,0,335254.96,0
306321,ST  JOHNS COUNTY,1059660.36,0,1147561.31,0
373798,ST  JOHNS COUNTY,1175242.86,0,1002773.62,0
469052,ST  JOHNS COUNTY,1175242.86,0,1345460.34,0
481459,ST  JOHNS COUNTY,138699,138699,201830.35,0
390921,ST  JOHNS COUNTY,35137.08,0,44867.87,0
